"customerID","customerName","Age","Fan_Mailing_List","Customer_Type","Game_ID","Num_Tickets_Purchased","Seat_Location","Ticket_Price","Concession_Purchases","Days_Before_Game"
"8de51618055cb538","Jaramillo, Angelica",64,"Yes","Planner","efb49f4afb07",1,"Lower",443.12,0,23
"fe770d852bdf5054","Ellis, Jazzmine",56,"Yes","In-Between","5e9c45374431",2,"Lower",138.47,0,9
"91c4c2c071376d95","Lancaster, Lacey",43,"Yes","In-Between","06e1b9648db0",3,"Lower",633.31,19.97,10
"5fc8213fb991aa3b","Sun, Jonathan",37,"No","In-Between","3c10fe9f9d2c",2,"Lower",217.97,23.37,11
"b91bc520ba95b942","Parson, Jeremiah",38,"No","Last-Minute","0bdd7a9ec446",1,"Upper",141.93,7.49,1
"22f2c4b8bbb3d749","al-Tabet, Haaroon",33,"No","Last-Minute","71d0d35da5f0",3,"Lower",405.04,0,6
"9bd4347a02c00de5","Klotz, Ryan",47,"Yes","In-Between","44389f4b3414",3,"Upper",365.05,26.31,15
"a6ef7e2c00cece5a","Wingo, Rasaan",51,"No","In-Between","324fd36f67eb",3,"Lower",176.54,0,12
"436998be58b998a8","Herron, Aundrey",18,"No","Last-Minute","356a3a4d3e04",1,"Upper",150.66,5.74,0
"b02b57b6c30785cd","al-Idris, Sabaah",52,"No","Planner","0cec5ddcdfa3",2,"Lower",379.44,37.55,32
"787630782c2cb154","Atwell, George",35,"Yes","In-Between","8c6e3539b3f3",5,"Upper",308.23,0,7
"1827ee15d8b50731","Tillman, Alicia",55,"Yes","Planner","83d2968e026b",4,"Lower",257.35,42.51,19
"0a07a67dd75dc27c","Logue, Carlton",34,"No","Last-Minute","884d2c42a584",1,"Upper",266.57,7.04,2
"5e52c83901edb4f4","Kenney, Andrew",51,"Yes","Planner","6445f9202f72",7,"Lower",228.55,34.49,21
"b7bbac1109c17c5c","Wilson, Summer",39,"No","Last-Minute","afe842a47836",1,"Upper",314.23,0,2
"83135cb6fa7fb924","Lobato, Benjamin",55,"Yes","Planner","48ab3975a902",6,"Upper",302.34,0,30
"64120917b2baeda7","Miller, Brandon",37,"Yes","In-Between","eaa02a53dc24",2,"Upper",432.06,24.2,11
"16d0d58a60b4edd2","Rangel, Martha",36,"No","In-Between","2b88c262f37f",2,"Lower",296.22,21.5,3
"c605ad14bb2f4e86","al-Shabazz, Azza",44,"No","In-Between","4a44e5d9a141",5,"Upper",304.57,26.18,8
"fa07718eeedb46f2","Moreland, Deidra",56,"No","Planner","d04d77ac8009",6,"Upper",172.9,0,19
"06c8fb38d6e51ed4","Nyamekye, Endrias",26,"No","Last-Minute","c235c4351211",1,"Upper",229.09,5.97,4
"227b0900df37cd60","el-Uddin, Faaid",49,"No","In-Between","dd5155875e6c",4,"Lower",305.75,37.8,4
"0e28c38331275202","Cunningham, Macella",32,"No","Last-Minute","c10ba8c0adeb",1,"Upper",215.01,0,3
"3de10aa87b64cf13","Ibarra, Steven",52,"No","Planner","4a44e5d9a141",2,"Lower",189.89,48.86,33
"481b607efeeea7d0","Hypio, Lauren",41,"No","In-Between","c235c4351211",3,"Lower",346.5,22.18,7
"be660a0f1d85520d","al-Ismael, Tayyiba",59,"Yes","Planner","f29a5b5a9554",5,"Lower",209.38,34.56,29
"c49c1b6466a41781","Porter, Aiden",32,"No","Last-Minute","53281b47be4a",1,"Upper",250.76,6.52,4
"5ce1920451fc0ddb","Smith, David",38,"No","Last-Minute","44389f4b3414",2,"Upper",206.74,0,1
"6b830a76972a09bc","Kiefel, Katheryne",50,"No","Planner","9bd7422a5837",2,"Upper",280.2,26.45,20
"64382c80f5b9254d","Baca, Jeffrey",37,"No","Last-Minute","c88fcd3cf27c",1,"Upper",182.75,11.82,1
"bdeb3dd9fc38fef7","Dunn, Victoria",42,"Yes","Last-Minute","6ffe09d8afc3",1,"Upper",356.66,0,2
"f03a605b62a46775","Thomas-Moore, Marquis",57,"Yes","Planner","5b3074f8a61e",2,"Upper",215.53,26.81,20
"1ea5c872a0a9f8db","Martinez, Demetrius",53,"No","Planner","695e4bcb9d6a",4,"Lower",498.37,0,23
"95de98eed7e35717","al-Daoud, Riyaal",29,"No","Last-Minute","c88fcd3cf27c",1,"Upper",139.27,8.03,0
"ac1e5034eaa22364","Chimedtseren, Hoang",57,"No","Planner","8c6e3539b3f3",6,"Lower",352.26,28.14,21
"d711b2b8e508875a","Hurd, Psalm",36,"No","Last-Minute","4574b30cd7b4",2,"Upper",128.97,0,5
"a10d12347a75e3c5","Khan, Jasmine",52,"No","Planner","36c4bbf89fcd",2,"Lower",415.96,37.03,33
"518e9f6214b8e9e3","Touzjian, Rebecca",26,"No","Last-Minute","6931c65fe7af",1,"Upper",339.34,0,2
"7ee67502f6d32326","Nunley, Michael",47,"Yes","In-Between","776f239d67f2",8,"Lower",243.18,18.98,13
"e971613317f02b96","al-Rizk, Muhammad",56,"Yes","In-Between","cb0c79a65d8f",2,"Upper",903.88,0,12
"56e975dbc019eafa","Velez, Claudia",60,"No","Planner","feb9660df424",3,"Lower",447.38,29.82,21
"98f81edb31086979","Munguia, Laura",36,"No","In-Between","06e1b9648db0",3,"Upper",192.04,23.08,7
"0d3a43495522a950","Gonzales, Zachariah",61,"No","In-Between","e172d4149d08",6,"Upper",310.55,21.87,11
"7e2d1708be13f486","Ruth, Kyle",56,"No","Planner","75061c2cc590",4,"Lower",530.65,40.42,17
"395dff574d98445d","Matthews, Anna",46,"Yes","Planner","83d2968e026b",4,"Lower",307.3,0,18
"46ff2c51f637af48","Velasquez, Rayshel",38,"No","In-Between","b93704ad6f2b",2,"Upper",121.42,22.14,10
"66a42bf6b669a45f","Beeftu, Torien",56,"No","In-Between","91ae392c072d",5,"Lower",190.95,20.05,9
"8342a015d0d073a9","Ransom, Thomas",45,"Yes","In-Between","0bdd7a9ec446",1,"Lower",342.06,0,12
"38537cd9a66f1197","Harvie, Warren",38,"No","Last-Minute","7040d6183039",1,"Lower",64.52,0,4
"4891239277ac9bc2","el-Syed, Wajdi",54,"No","Planner","0d1986e367b1",3,"Lower",255.6,34.04,26
"2c86ce6a6ffa039a","Bunch, Janiro",42,"No","Planner","436aa4ad2b7a",8,"Lower",240.51,0,35
"e563fad9255370af","Montez, Ohitike",39,"No","Last-Minute","06a5c88b5bc0",1,"Upper",102.16,7.05,1
"93dbb084c716295e","Sidara, Hanna",61,"Yes","Planner","4b97f845624d",4,"Lower",252.33,25.8,23
"cb3cdfb0fde8815c","Kamanawa, Tenzin",35,"No","Last-Minute","bba6148f2cd1",3,"Lower",498.46,4.24,1
"12ac2abde1cf8dcc","Mengist, Jasmine",62,"No","Planner","c235c4351211",2,"Lower",254.83,0,32
"bda28d1393f6dbd5","Ylitalo, Cody",51,"Yes","Planner","2f73386a1b02",7,"Lower",311.15,40.16,18
"cf6178f40d78abcf","Lone, Alice",44,"No","In-Between","4637c144a109",1,"Upper",261.43,25.78,12
"7e98692f5892ce62","Molinar, Alvin",31,"No","Last-Minute","02ee3db305d7",1,"Upper",242.57,0,0
"6908a840c91029fc","Piskopus, Holden",49,"Yes","In-Between","b2c05b346bd4",4,"Lower",234.95,11.01,8
"4c58632e6e90b78d","Panyachith, Jason",61,"Yes","Planner","55de6106752d",3,"Lower",415.34,28.74,34
"ed928bb81f7dcc1d","Coldiron, Jacquelyn",46,"Yes","Planner","88c8f7535d6b",6,"Lower",161.47,36.86,30
"0e6376e4c31dd0d0","Doan, Rei",45,"Yes","Planner","0f394c70b4c8",9,"Lower",508.69,24.48,34
"cd83dfa052cdcd6f","Crawford, Kelsey",45,"Yes","In-Between","f7be8fcccf5a",5,"Upper",188.23,23.52,7
"e04e1602810c74f5","al-Kaleel, Naseeba",33,"No","Last-Minute","f7be8fcccf5a",2,"Upper",513.35,0,0
"27a3c8975e7745ec","Diaz Daughtry, Sky",43,"No","In-Between","de5b0a06e8c2",3,"Upper",124.84,0,10
"301249177d80ea44","el-Siddique, Anbara",50,"No","In-Between","c3ca90391847",2,"Lower",499.15,16.47,7
"028010fd0a964fac","Archuleta, Alfred",28,"Yes","Last-Minute","efb49f4afb07",3,"Upper",109.32,0,3
"bf28e7feab26d597","Nock, Kelsey",52,"No","In-Between","46c65a4487bc",3,"Upper",353.49,0,2
"ee9da57727eeac8b","Rodriguez, John",47,"Yes","Planner","c88fcd3cf27c",6,"Lower",346.96,37.94,28
"33256e29ddaac300","Xiong, Donalyn",42,"Yes","In-Between","6445f9202f72",5,"Upper",423.76,12.05,4
"364166b559a97570","Monte, Brandon",48,"No","Last-Minute","02ee3db305d7",2,"Upper",139.46,5.54,2
"347ac6209893c6bc","Vigil Brady, Manuel",70,"Yes","Planner","897e05160313",3,"Lower",198.79,32.36,32
"e94949b4d41b229e","Howard, Michael",44,"No","In-Between","44389f4b3414",1,"Upper",488.94,0,7
"0600ea59c9c68fa8","Lynn, Irena",60,"Yes","Planner","b93704ad6f2b",3,"Lower",88.13,21.34,22
"57fafb79a249a6e9","Flanders, Josephine",22,"No","Last-Minute","c5cc44515ea8",1,"Lower",125.24,7.54,3
"ad60daf0ef5d474a","al-Srour, Naadir",54,"No","In-Between","91ae392c072d",4,"Lower",194.97,16.84,10
"416be057ac8f8909","el-Bilal, Haajara",30,"No","In-Between","d04d77ac8009",4,"Upper",237.35,18.53,6
"8d045cbb100975ad","Miller, Vincent",37,"No","In-Between","776f239d67f2",3,"Lower",617.46,26.45,5
"5ce6fae2ff4bdd00","Acosta, Crisely",50,"No","In-Between","afe842a47836",2,"Upper",218.86,14.14,13
"bb045d2741b79661","Onoyama, Alexandria",31,"No","Last-Minute","f29a5b5a9554",1,"Upper",194.85,5.47,3
"3591a72f941155e8","Ortiz, Nicholas",54,"No","Planner","48ab3975a902",5,"Lower",475.85,0,25
"1741f48e5d8e0130","Wilson, Jacolby",19,"No","Last-Minute","1b33d0f3a940",1,"Upper",201.9,0,2
"67975346ff69b80d","Gennetten, Christian",38,"No","In-Between","4a44e5d9a141",2,"Lower",322.73,0,11
"9e5ef59286f8a1a5","Mascarenaz, Zachary",38,"No","Last-Minute","4bed42512fb8",2,"Upper",208.24,0,1
"8cf8faad568394a6","Mcmillion-Colbert, Leah",43,"No","Last-Minute","c10ba8c0adeb",2,"Upper",202.58,5.74,0
"395dad603479a278","John, Timothy",48,"No","Last-Minute","d240114ca1cb",1,"Upper",529.48,8.67,3
"ab317a0222823e66","Young, Avi",49,"No","In-Between","36c4bbf89fcd",5,"Lower",496.44,15.25,12
"da6813e134177256","Roberts, Andrew",47,"No","In-Between","d240114ca1cb",4,"Lower",278.78,0,10
"c509ce6e6d7bb581","Lujan, Carlos",41,"No","In-Between","4b97f845624d",6,"Lower",211.95,21.11,7
"e2b7d2c49893f84a","Spotton, Sarah",49,"No","Planner","c10ba8c0adeb",3,"Lower",304.88,0,23
"92a4253bf9b762f5","Huynh, Brenda",67,"No","Planner","afe842a47836",1,"Lower",397.85,24.09,24
"1969b3ac1d9b6b5e","Martinez, Adilene",26,"No","Last-Minute","6a746056e26b",2,"Upper",161.38,0,1
"24ba03a79fef9377","Schleif, Benjamin",53,"Yes","In-Between","cb0c79a65d8f",1,"Lower",442.2,0,5
"ff8cb8c48064e95d","Carpenter, Megan",42,"No","Last-Minute","cfc660e2c9dd",1,"Upper",153.73,0,2
"5a6e6a2ac7637ede","Varela Madrigal, Didier",60,"No","Planner","02ee3db305d7",3,"Lower",235.82,31.63,26
"d34a5b85e3e1e306","Jones, Robert",67,"No","Planner","88c8f7535d6b",6,"Upper",315.49,22.5,29
"a955c13236677ddd","Jenkins, Precious",48,"No","In-Between","83d2968e026b",3,"Lower",798.4,26.67,10
"a2ad6cb8b912b471","Cleage, Desiree",47,"Yes","Planner","e42b80ecc581",4,"Lower",376.23,28.9,28
"db069c19a22eb3b5","Vo, Alan",61,"Yes","Planner","2cc0f777ab7c",4,"Upper",122.46,0,21
"cec82e5363f1e7e0","Wilcox, Irvin",55,"Yes","In-Between","776f239d67f2",3,"Lower",260.67,0,8
"de1b7574ac8f0440","Suetos, Albert",49,"Yes","Planner","50e7b8cf9896",4,"Lower",541.74,32.66,32
"78945dd910e0d489","Kemp, Nichole",48,"No","Planner","b93704ad6f2b",4,"Lower",522.72,30.02,23
"351d671a0623971c","Ortega, Jeremy",33,"No","Last-Minute","5848f103a3a1",2,"Upper",583.84,5.5,3
"495ff4531da1e960","el-Hashim, Naasiruddeen",37,"No","Last-Minute","c235c4351211",2,"Upper",165.88,0,1
"9b6d4ad8b87f78f7","Crews, Henry",43,"No","Last-Minute","7b08561d97ae",1,"Upper",215.89,0,0
"9b68d3c174153db2","el-Ayoob, Amal",58,"Yes","Planner","feb9660df424",3,"Lower",299.43,0,24
"36853bb9fbac5188","Holloway, Alec",51,"No","In-Between","7b08561d97ae",3,"Lower",495.22,23.78,11
"975eff72a3d83fe6","Davis, Tyesha",46,"No","Last-Minute","d240114ca1cb",1,"Upper",192.35,5.89,3
"99e2bdc5054f5c83","el-Jabara, Ridwaan",31,"No","Last-Minute","7b8d3e62c4ce",1,"Lower",253.97,0,0
"d0ab5289fac309d2","Lee, Anposahiyela",19,"No","Last-Minute","7b08561d97ae",1,"Upper",166.31,0,1
"443c53a361740cfd","Nguyen, Micaella Lauryn",33,"No","Last-Minute","6302c3d0e2df",1,"Upper",180.55,11.39,1
"5e94d2dd3f64d8ab","el-Daoud, Suhaib",59,"Yes","Planner","cfc660e2c9dd",1,"Upper",239.81,17.06,22
"4626f9b0566a775e","Lott, Dejonte",33,"Yes","In-Between","7fc94b0bd340",4,"Upper",199.4,0,13
"5cedba6a052abd2e","al-Akhter, Yoosuf",18,"No","Last-Minute","56c7d7f6d9db",2,"Upper",116.93,0,1
"df3e717a6f8f5024","Stevens, Tre'Vonne",30,"Yes","Last-Minute","2cc0f777ab7c",2,"Upper",130.33,0,1
"a5eab98ae2f41fef","al-Ramin, Awf",50,"Yes","Planner","06e1b9648db0",2,"Lower",512.95,0,25
"2c9e75b71d639494","Peters, Ian",27,"Yes","In-Between","5b5faeeae659",2,"Lower",329.45,13.95,7
"71922eb5f8a81988","Day, Dakota",59,"No","Planner","78c27a77b7b0",2,"Lower",252.46,55.5,28
"0ed86c5c262c75f4","Park, Claire",39,"No","In-Between","f68cf7fcd17b",2,"Lower",443.53,0,14
"29ee6dd1497b06b3","Tran, Mary",46,"No","Planner","4637c144a109",5,"Lower",395.66,0,25
"9aed9495db703860","Vargas Montes, Alejandro",48,"No","In-Between","7a88036337a8",1,"Lower",220.09,0,12
"346275d864e54a9f","el-Assaf, Kamaaluddeen",57,"No","In-Between","a433b072d0ca",2,"Lower",455.66,0,10
"86781e7af6e2a0a7","Terrell, Tashina",26,"No","Last-Minute","c5cc44515ea8",5,"Upper",406.36,6.56,1
"275fd363c4e20575","Wade, Chukwuma",39,"Yes","Planner","b5dfc4b95476",3,"Lower",171.68,23.7,27
"4fe3305c1e991b48","Williams, James",33,"No","Last-Minute","5e9c45374431",1,"Upper",341,0,5
"dc843339ff4ad719","Duran, Kevin",52,"No","Planner","f79da0d2fc54",6,"Upper",442.26,30.83,22
"32ddebe1a2c58c4f","Mingilton, Jessica",45,"No","In-Between","5848f103a3a1",6,"Upper",205.84,20.24,10
"018fe29b974f2560","Williams, Crystal",38,"No","Last-Minute","46c65a4487bc",1,"Lower",600.29,10.4,2
"1d4b22f5385ea6f2","Lam, Steven",38,"No","Last-Minute","8b9fa821a3c5",1,"Upper",382.37,0,2
"22d58ab0f2f7dc3d","Whatley, Jose",32,"No","In-Between","a433b072d0ca",3,"Upper",174.89,0,10
"8bbe7015ba1a23a6","Baca, Aleem",63,"No","Planner","695e4bcb9d6a",4,"Lower",196.27,0,27
"00d4ea19e71c61b3","Bear-Flores, Quinn",44,"No","Planner","b5dfc4b95476",2,"Lower",500.48,30.37,17
"2c7033b74716e155","Flowers, Stephon",33,"Yes","Last-Minute","00755d0a73cb",2,"Upper",152.55,0,1
"5f0e781944a3482d","Perez, Navkirat",49,"No","Planner","bf2e620bd1f1",3,"Lower",314.73,34.48,28
"54e32b50698535bf","al-Sawaya, Mumtaaza",33,"Yes","In-Between","e42b80ecc581",4,"Lower",270.97,0,9
"cbfcd94e3d1daca1","Riley, Aaron",45,"No","Planner","2816afe27f8b",4,"Lower",679.09,33.41,24
"ac5f208ac7445155","Whyte, Colen",19,"Yes","Last-Minute","53281b47be4a",1,"Upper",118.65,0,0
"3d16cba2ca8a325b","Valdez, Brian",53,"No","Planner","6ffe09d8afc3",7,"Lower",211.64,0,18
"e572bebf393b49cd","Baker, Zamir",45,"No","Last-Minute","67223e073df0",1,"Upper",382.63,8.62,0
"b90864ea2a9156bf","Clayton, Ian",41,"No","Last-Minute","06a5c88b5bc0",3,"Upper",168,8.98,3
"1146eb433cb5a572","Hendricks, Jazman",36,"Yes","In-Between","cfc660e2c9dd",2,"Lower",357.37,0,11
"6b8b9bec4a5d2874","Nagendra, Eli",34,"No","In-Between","8b9fa821a3c5",1,"Upper",124.06,16,8
"b64efdca009ab6c0","Wang, Vanessa",53,"No","Planner","3229ec251b5d",3,"Lower",344.39,25.74,19
"05481d62e6880124","Saucedo, Alexis",37,"No","Last-Minute","6302c3d0e2df",1,"Upper",524.1,5.91,0
"ec1135fd82e1a6d3","el-Farah, Rifat",56,"No","Planner","4637c144a109",4,"Lower",352.36,45.43,26
"58a903385189b357","el-Tawil, Aadam",49,"No","In-Between","c88fcd3cf27c",4,"Lower",523.13,12.12,4
"6d868e1522c683c0","al-Mohiuddin, Kawkab",49,"No","Planner","897e05160313",5,"Lower",394.99,41.79,23
"bc86ca5dabfc71f9","Roberts, Angelica",62,"Yes","Planner","9bd7422a5837",3,"Lower",276.16,72.6,29
"e378e62ebf94ad1d","Deines, Matthew",31,"No","Last-Minute","436aa4ad2b7a",1,"Upper",231.98,3.31,2
"440b88ff6c76511b","Harkreader, Christopher",47,"No","In-Between","0b1c0f38a049",4,"Upper",198.43,9.64,11
"4c754498fc44ab72","Desseaux, Eunice",48,"Yes","Planner","c5cc44515ea8",4,"Lower",226.49,37.82,30
"02b791e06bd2286c","Pacheco, Amber",39,"No","In-Between","324fd36f67eb",2,"Lower",263.82,0,13
"3e25e33c62e26490","al-Sader, Hanaan",55,"No","Planner","00755d0a73cb",6,"Lower",185.01,0,34
"54dddca8deed0243","Peckham, Rianna",41,"No","In-Between","884d2c42a584",4,"Upper",354.93,26.12,7
"19916cfbe7f6a554","al-Radi, Zuhra",36,"No","Last-Minute","4a44e5d9a141",1,"Upper",265.81,0,3
"250c40748dc7d01d","Huitt, Tyler",50,"No","In-Between","2816afe27f8b",3,"Upper",441.07,20.93,5
"723de84cdc2ce183","Finley, Wesley",60,"Yes","Planner","2b97f97cd2c0",6,"Upper",191.5,62.63,29
"e7fe793322e5211c","el-Ullah, Qamraaa",56,"No","Planner","3229ec251b5d",5,"Lower",285.14,15.23,22
"57948e160adeed89","Phillips, Antonio",22,"No","Last-Minute","08d85bc53b7c",2,"Upper",221.36,0,1
"68d98e2b8bbf6e1d","Aguirre, Nadia",40,"No","Last-Minute","5848f103a3a1",2,"Upper",319.82,7.9,1
"ccbf6c93259d2d71","el-Azimi, Warda",48,"No","In-Between","7dabf077bfe1",4,"Upper",238.82,19.08,10
"0f21fb14ddb60485","Saenz, Erica",65,"No","Planner","71d0d35da5f0",10,"Lower",368.05,28.69,29
"e2326273b9215543","el-Saba, Abdullah",49,"No","Last-Minute","2b97f97cd2c0",2,"Upper",221.3,0,0
"3b464f600a234e10","Huynh, Keane",47,"No","In-Between","46c65a4487bc",4,"Lower",452.37,18.46,6
"aa4f57a5c230c2f2","Adkins, Levi",52,"Yes","Planner","4bed42512fb8",1,"Lower",256.43,11.95,21
"70f056a257b766da","Keo, Rosalyn",49,"No","In-Between","4637c144a109",2,"Lower",316.29,0,7
"098aa4a9d5ebb071","Mccabe, Samuel",50,"No","Planner","d0908dc35008",5,"Lower",144.78,27.92,17
"8bcf94788031eed0","Jessup, Shannon",34,"No","Last-Minute","f3cd7383a4e2",1,"Lower",350.61,7.58,1
"b46e1019a1c2d53d","Johnson, Tre'Shon",44,"No","Last-Minute","7fc94b0bd340",1,"Lower",401.3,0,1
"0d317527f742dc07","el-Mussa, Laila",50,"No","In-Between","c235c4351211",4,"Lower",330.61,17.55,10
"85adfb1d0d38d810","Allen, Gabriel",31,"No","Last-Minute","50e7b8cf9896",1,"Upper",417.75,4.11,0
"868b53559ec87973","Kim, Vinh",52,"Yes","Planner","53281b47be4a",3,"Lower",403.69,0,31
"179841cf48239a36","Ramos, Jose",37,"No","Last-Minute","2816afe27f8b",3,"Upper",307.62,0,2
"9d3534704a7a2bfd","Nemecek, Bianca",30,"No","Last-Minute","0c4f632e4414",2,"Lower",135.73,0,3
"fb1c8af7b0b289bd","el-Akhter, Haifaaa",57,"No","Planner","d323c39fb394",3,"Lower",286.02,31.34,26
"0c356032f0091e38","Tutt, Kiatlin",59,"Yes","In-Between","0b1c0f38a049",3,"Upper",208.12,17.14,12
"e5a7e5d292bd3a0b","Williams, Marcus",37,"No","Last-Minute","7fc94b0bd340",2,"Upper",210.11,0,0
"ec9b74955575dfc5","Chavarria, Chantel",46,"No","Planner","08d85bc53b7c",5,"Upper",248.24,28.41,25
"b6174aa14ff755ad","Halverson, Angela",32,"No","Last-Minute","08d85bc53b7c",1,"Upper",165.58,6.31,1
"f0b34225e76df9ac","Escobedo, Leonardo",24,"No","In-Between","feb9660df424",2,"Upper",240.08,0,8
"77f843f0a4a2c4ec","Vazquez, Nickeelee",24,"No","Last-Minute","b3b6268779e9",1,"Upper",168.81,0,1
"d8774808081c5523","Salazar, Vanya",38,"No","In-Between","00755d0a73cb",3,"Upper",325,0,9
"3470a5e4d8f1ec2f","Navarro, Alesandra",53,"No","In-Between","91ae392c072d",1,"Upper",213.11,17.64,11
"5df09c1f37c51fd7","al-Nasir, Aasiya",40,"No","Planner","e6573fa3c9e1",7,"Lower",364.48,0,30
"f87d35b3b1961097","Hart, Paola",52,"Yes","Planner","e172d4149d08",6,"Lower",267.18,0,21
"eb65c3a190410705","Stebbins, Ronny",53,"No","In-Between","7fc94b0bd340",2,"Upper",76.4,21.97,9
"51e157a960fd216a","Delmonico, Madeline",53,"No","In-Between","f651f40d5461",3,"Lower",326.35,17.7,9
"2b00ae7751719d44","Barraza, Marco",53,"Yes","Planner","324fd36f67eb",6,"Lower",304.25,0,18
"b887466be6ac77cf","al-Sawaya, Haakima",54,"Yes","Planner","5848f103a3a1",3,"Lower",293.77,28.42,27
"8ea0bb56b4129f4a","Hritsick, John",52,"No","Planner","08d85bc53b7c",5,"Lower",227.57,0,16
"39b69958d5188e3a","Ward, Chanelle",42,"No","In-Between","13dac987a68f",1,"Lower",463.25,15.08,15
"bbcb2e2d6bb77500","Butterfass, Merecedes",22,"No","Last-Minute","b5dfc4b95476",1,"Lower",373.89,0,2
"26d16c4f0945e961","Barron, Carlo",19,"Yes","Last-Minute","2b0c275ceac1",1,"Upper",224.27,0,1
"d25f40ce8ff2a73b","Bacon-Maldonado, Hannah",43,"No","Last-Minute","c235c4351211",1,"Upper",460.62,0,1
"8d504c8cad25143e","el-Sultana, Mujahid",34,"No","Last-Minute","c88fcd3cf27c",1,"Upper",134.04,5.28,3
"3aed0a42b8849661","Neff, Kyle",63,"Yes","Planner","0cec5ddcdfa3",2,"Upper",215.75,25.39,24
"377aaf9179bdb68a","al-Mona, Tawheeda",27,"No","Last-Minute","d04d77ac8009",1,"Upper",171.98,14.03,1
"20d6dea001403c8e","Johnson, Malik",42,"No","In-Between","2cc0f777ab7c",3,"Upper",392.17,23.74,14
"b2de96cfa541b44e","el-Dada, Sabri",40,"No","In-Between","55de6106752d",2,"Lower",1429.17,14.3,8
"527b3f736376ed07","Solis, Javier",41,"No","Last-Minute","4b97f845624d",2,"Lower",375.07,0,3
"5dbd19f1c6ee4530","Avila, Darrian",34,"No","In-Between","4637c144a109",2,"Lower",383.7,23.77,8
"1ea54cbf47381dce","Wilkinson, Kori",31,"No","Planner","cfc660e2c9dd",3,"Lower",304.99,42.81,26
"e304252c30698cd9","Ahasteen, Tyler",57,"No","Planner","7e223dd6d2f8",4,"Lower",228.45,0,28
"fbba7fc1908f12cc","Williams, Savina",56,"Yes","Planner","de5b0a06e8c2",5,"Lower",547.1,25.08,18
"8c6546daecb5841c","Dashiell, Caitlin",49,"No","Planner","b385775d80b9",6,"Lower",533.75,34.98,20
"e38a81ffe8813935","Mitzner, Kenneth",32,"No","Last-Minute","c6da91193e55",1,"Upper",124.31,6.14,1
"0b90837f4374c402","al-Saidi, Ulyaa",25,"No","Last-Minute","83d2968e026b",2,"Upper",253.53,8.85,4
"e81e932c3d04c105","al-Javed, Muzammil",49,"No","In-Between","2cc0f777ab7c",6,"Lower",319.13,21.1,8
"647d8b149b98dafa","Houck, Catherine",28,"No","Last-Minute","06a5c88b5bc0",1,"Upper",161.18,6.97,1
"713a09858d49fb9d","el-Mahfouz, Madeeha",42,"No","In-Between","6a746056e26b",3,"Lower",401.43,0,15
"e796afad17c9d4a0","Russo, Miguel",43,"No","Last-Minute","803f0d4ffe24",3,"Upper",219.64,0,0
"60b32fbf475e5f47","Wall, Jacob",57,"Yes","Planner","78c27a77b7b0",2,"Upper",184.69,52.06,26
"e71d99b72d4592ee","Murphy, Margaret",46,"Yes","Planner","36c4bbf89fcd",2,"Lower",244.36,38.17,28
"41051ef80a554962","Smith, Marissa",18,"Yes","Last-Minute","2b97f97cd2c0",1,"Upper",184.1,0,1
"d80b9618f290144a","Lathrop, Cody",55,"Yes","Planner","7fc94b0bd340",5,"Lower",426.44,29.38,33
"7c7ab009405911b5","Kirby, Aylissa",40,"No","In-Between","d0908dc35008",3,"Lower",750.55,0,7
"8de55004efd30bda","Waid, Natalie",45,"No","In-Between","c3ca90391847",3,"Lower",275.55,14.93,8
"82562d7e55f27b5d","Meza, Vanessa",49,"Yes","Planner","f7be8fcccf5a",1,"Lower",716.29,39.96,23
"c3a36ba304ac79f2","Naseri, Ruvencia",56,"No","Planner","13dac987a68f",6,"Lower",415.53,21.8,26
"d626f3e9dd2ed56b","Budd, Alexander",25,"No","Last-Minute","058a96833a6d",1,"Upper",307.73,7.02,4
"4f1f70922fab41cb","Lu, Anveshi",54,"Yes","Planner","2f73386a1b02",4,"Upper",211.85,0,24
"e586050e3dc41e8c","Hitch, Meaghan",60,"No","Planner","7e223dd6d2f8",2,"Lower",207.87,0,26
"af008632c3083e76","Riquelme, Jamie",57,"No","Planner","2b97f97cd2c0",2,"Lower",445.6,31.74,28
"671fb7af14fe3665","Liddell, Alexander",41,"No","In-Between","36c4bbf89fcd",2,"Lower",418.21,0,15
"2be9fcf966cec068","Abraham, Evonne",50,"No","In-Between","53281b47be4a",2,"Upper",217.89,21.62,10
"b188a17949012774","Banfield, Cierra",47,"No","In-Between","91ae392c072d",6,"Upper",110.41,0,13
"ac01b48d635baa0d","Hall-Nay, Randi",44,"Yes","In-Between","b385775d80b9",3,"Lower",411.16,20.81,17
"b9e8b08503778dd6","Hinton, Skyler",43,"Yes","In-Between","897e05160313",1,"Upper",147.45,26.17,6
"4009ce357fe777d9","Burgos, Jeanette",51,"Yes","Planner","0bdd7a9ec446",6,"Upper",258.36,31.97,21
"4239ff4ac450f56b","Miyazawa, Remy",45,"No","Last-Minute","7b8d3e62c4ce",2,"Lower",720.71,0,1
"43349e34f9bc41cf","Lewis, Alexandra",57,"No","Planner","de5b0a06e8c2",2,"Upper",162.11,35.67,26
"49bcf6ab05045834","Le, Joan",33,"No","Last-Minute","e42b80ecc581",1,"Lower",263.36,0,1
"e47f2fe82f92aa9d","Scott, Jessica",21,"No","Last-Minute","4574b30cd7b4",1,"Upper",333.4,0,1
